0,1,2,3
[INTOXICATION],intoxicate,,
[INTOXICATION],intoxicate,,
[INTOXICATION],intoxicate,,
[INTRIGUE],intrigue,,
[INTRODUCTION],introduce,,
[INTRODUCTION],introduce,,
[INTROJECT],introject,,
[INTROJECTION],introject,,
[INTROJECTION],introject,,
[INTROMISSION],intromit,,
[INTROSPECTION],introspect,,
[INTROVERSION],introvert,,
[INTROVERSION],introvert,,
[INTRUSION],intrude,,
[INTUBATION],intubate,,
[INTUITION],intuit,,
[INTUITION],intuit,,
[INTUMESCENCE],intumesce,,
[INTUMESCENCY],intumesce,,
[INTUSSUSCEPTION],intussuscept,,
[INUNCTION],inunct,,
[INUNDATION],inundate,,
[INVAGINATION],invaginate,,
[INVAGINATION],invaginate,,
[INVALIDATION],invalidate,,
[INVASION],invade,,
[INVASION],invade,,
[INVASION],invade,,
[INVENTION],invent,,
[INVENTION],invent,,
[INVENTORYING],inventory,,
[INVERSION],invert,,
[INVERSION],invert,,
[INVESTIGATING],investigate,,
[INVESTIGATION],investigate,,
[INVESTIGATION],investigate,,
[INVESTING],invest,,
[INVESTITURE],invest,,
[INVESTMENT],invest,,
[INVESTMENT],invest,,
[INVESTMENT],invest,,
[INVIGILATION],invigilate,,
[INVIGORATION],invigorate,,
[INVITATION],invite,,
[INVITE],invite,,
[INVOCATION],invoke,,
[INVOCATION],invoke,,
[INVOCATION],invoke,,
[INVOCATION],invoke,,
[INVOICE],invoice,,
[INVOLUTION],involve,,
[INVOLVEMENT],involve,,
[INVOLVEMENT],involve,,
[INVOLVEMENT],involve,,
[INVOLVEMENT],involve,,
[IODINATION],iodize,iodise,
[IONISATION],ionise,,
[IONISATION],ionise,,
[IONIZATION],ionize,,
[IONIZATION],ionize,,
[IRONING],iron,,
[IRRADIATION],irradiate,,
[IRRADIATION],irradiate,,
[IRRIGATION],irrigate,,
[IRRIGATION],irrigate,,
[IRRITANT],irritate,,
[IRRITATION],irritate,,
[IRRITATION],irritate,,
[IRRITATION],irritate,,
[IRRITATION],irritate,,
[IRRITATION],irritate,,
[IRRITATION],irritate,,
[IRRITATION],irritate,,
[IRRUPTION],irrupt,,
[IRRUPTION],irrupt,,
[ISOLATION],isolate,,
[ISOLATION],isolate,,
[ISOMERISATION],isomerise,,
[ISOMERIZATION],isomerize,,
[ISSUE],issue,,
[ISSUE],issue,,
[ISSUE],issue,,
[ISSUE],issue,,
[ISSUING],issue,,
[ITALIC],italicize,italicise,
[ITALIC],italicize,italicise,
[ITCH],itch,,
[ITCH],itch,,
[ITCH],itch,,
[ITCHING],itch,,
[ITEM],itemize,itemise,
[ITEM],itemize,itemise,
[ITEM],itemize,,
[ITEM],itemize,itemise,
[ITEMISATION],itemise,,
[ITEMIZATION],itemize,,
[ITERATION],iterate,,
[ITERATION],iterate,,
[ITERATION],iterate,,
[JAB],jab,,
[JAB],jab,,
[JAB],jab,,
[JABBER],jabber,,
[JABBERING],jabber,,
[JABBING],jab,,
[JACKKNIFE],jackknife,,
[JAM],jam,,
[JAMMING],jam,,
[JANGLE],jangle,,
[JAR],jar,,
[JAUNDICE],jaundice,,
[JAUNT],jaunt,,
[JAZZ],jazz,,
[JAZZ],jazz,,
[JEER],jeer,,
[JEERING],jeer,,
[JEOPARDY],jeopardize,jeopardise,
[JERK],jerk,,
[JERK],jerk,,
[JERKING],jerk,,
[JEST],jest,,
[JEST],jest,,
[JET],jet,,
[JIG],jig,,
[JIG],jig,,
[JIGGLE],jiggle,,
[JINGLE],reverberant^jingly,,
[JINX],jinx,,
[JITTERBUG],jitterbug,,
[JIVE],jive,,
[JOB],job,,
[JOB],job,,
[JOG],jog,,
[JOG],jog,,
[JOGGING],jog,,
[JOGGLE],joggle,,
[JOINING],join,,
[JOINTURE],join,,
[JOKE],joke,,
[JOKE],joke,,
[JOLLIFICATION],jollify,,
[JOLLY],jolly,,
[JOLT],jolt,,
[JOLT],jolt,,
[JOSTLE],jostle,,
[JOSTLING],jostle,,
[JOT],jot,,
[JOTTER],jot,,
[JOTTING],jot,,
[JOURNEY],journey,,
[JOURNEYING],journey,,
[JOUST],joust,,
[JOY],joy,,
[JOY],joy,,
[JOYRIDE],joyride,,
[JUBILANCE],jubilate,,
[JUBILANCY],jubilate,,
[JUBILATION],jubilate,,
[JUBILATION],jubilate,,
[JUBILATION],jubilate,,
[JUDGING],judge,,
[JUDGMENT],judge,,
[JUDGMENT],judge,,
[JUDGMENT],judge,,
[JUDGMENT],judge,,
[JUGGLE],juggle,,
[JUGGLE],juggle,,
[JUGGLERY],juggle,,
[JUGGLERY],juggle,,
[JUGGLING],juggle,,
[JUGGLING],juggle,,
[JUMBLE],jumble,,
[JUMBLE],jumble,,
[JUMP],jump,,
[JUMP],jump,,
[JUMP],jump,,
[JUMP],jump,,
[JUMP],jump,,
[JUMP],jump,,
[JUMPING],jump,,
[JUNCTION],join,,
[JUNKET],junket,,
[JUNKETING],junket,,
[JUSTIFICATION],justify,,
[JUSTIFICATION],justify,,
[JUSTIFICATION],justify,,
[JUTTING],jut,,
[JUXTAPOSITION],juxtapose,,
[JUXTAPOSITION],juxtapose,,
[KEEN],keen,,
[KEEP],keep,,
[KEEPING],keep,,
[KEEPING],keep,,
[KEEPING],keep,,
[KERATINISATION],keratinise,,
[KERATINIZATION],keratinize,,
[KEY],key,,
[KEYNOTE],keynote,,
[KEYNOTE],keynote,,
[KICK],kick,,
[KICK],kick,,
[KICK],kick,,
[KICK],kick,,
[KICKBACK],kick_back,,
[KICKING],kick,,
[KICKOFF],kick_off,,
[KIDNAPPING],kidnap,,
[KILL],kill,,
[KILL],kill,,
[KILLER],kill,,
[KILLER],kill,,
[KILLING],kill,,
[KILLING],kill,,
[KINDLING],kindle,,
[KISS],kiss,,
[KISS],kiss,,
[KISSING],kiss,,
[KITE],kite,,
[KITE],kite,,
[KNEEL],kneel,,
[KNEELING],kneel,,
[KNELL],knell,,
[KNITTING],knit,,
[KNOCK],knock,,
[KNOCK],knock,,
[KNOCK],knock,,
[KNOCKDOWN],knock_down,,
[KNOCKING],knock,,
[KNOCKOUT],knock_out,,
[KNOWING],know,,
[KOTOW],kotow,,
[KOWTOW],kowtow,,
[LABEL],label,,
[LABEL],label,,
[LABOR],labor,,
[LABOR],labor,,
[LABOR],labor,,
[LABOUR],labour,,
[LABOUR],labour,,
[LACERATION],lacerate,,
[LACERATION],lacerate,,
[LACK],lack,,
[LACTATION],lactate,,
[LACTATION],lactate,,
[LADDER],ladder,,
[LAG],lag,,
[LAM],lam,,
[LAMENT],lament,,
[LAMENT],lament,,
[LAMENT],lament,,
[LAMENTATION],lament,,
[LAMENTATION],lament,,
[LAMINATION],laminate,,
[LAMPOON],lampoon,,
[LANDING],land,,
[LANDING],land,,
[LANDSCAPING],landscape,,
[LAP],lap,,
[LAPIDATION],lapidate,,
[LAPSE],lapse,,
[LARK],lark,,
[LASH],lash,,
[LATERALIZATION],lateralize,,
[LAUGH],laugh,,
[LAUGH],laugh,,
[LAUGH],laugh,,
[LAUNCH],launch,,
[LAVAGE],lave,,
[LAVATION],lave,,
[LAYER],layer,,
[LAYER],layer,,
[LAYOFF],lay_off,,
[LAYOUT],lay_out,,
[LAYOVER],lay_over,,
[LEACH],leach,,
[LEAD],lead,,
[LEAF],leaf,,
[LEAK],leak,,
[LEAK],leak,,
[LEAKAGE],leak,,
[LEANER],lean,,
[LEAP],leap,,
[LEAP],leap,,
[LEAPFROG],leapfrog,,
[LEASE],lease,,
[LEASE],lease,,
[LEAVE],leave,,
[LECTURE],lecture,,
[LECTURE],lecture,,
[LECTURE],lecture,,
[LEER],leer,,
[LEGALISATION],legalise,,
[LEGALIZATION],legalize,,
[LEGISLATION],legislate,,
[LEGISLATION],legislate,,
[LEGITIMATION],legitimate,,
[LEGITIMATION],legitimate,,
[LETDOWN],let_down,,
[LETTER],letter,,
[LETTER],letter,,
[LEVERAGE],lever,,
[LEVERAGE],leverage,,
[LEVITATION],levitate,,
[LEVY],levy,,
[LEVY],levy,,
[LEXICALIZATION],lexicalize,,
[LIBEL],libel,,
[LIBERALISATION],liberalise,,
[LIBERALIZATION],liberalize,,
[LIBERATION],liberate,,
[LIBERATION],liberate,,
[LIBERTY],liberate,,
[LIBERTY],liberate,,
[LIBERTY],liberate,,
[LIBRATION],librate,,
[LICENCE],licence,,
[LICENSE],license,,
[LICENSE],license,,
[LICK],lick,,
[LIE],lie,,
[LIE],lie,,
[LIFT],lift,,
[LIFT],lift,,
[LIFT],lift,,
[LIFT],lift,,
[LIGATION],ligate,,
[LIGATURE],ligate,,
[LIGHT],light,,
[LIGHT],light,,
[LIGHT],light,,
[LIGHTERAGE],lighter,,
[LIGHTERAGE],lighter,,
[LIMITATION],limit,,
[LIMITATION],limit,,
[LIMP],limp,,
[LINE],line,,
[LINEATION],line,,
[LINEATION],line,,
[LINING],line,,
[LINK],link,,
[LINK],link,,
[LINKAGE],link,,
[LINKAGE],link,,
[LIPREADING],lipread,,
[LIQUEFACTION],liquefy,,
[LIQUID],liquify,,
[LIQUIDATION],liquidate,,
[LIQUIDATION],liquidate,,
[LISP],lisp,,
[LIST],list,,
[LISTENING],listen,,
[LISTING],list,,
[LISTING],list,,
[LITIGATION],litigate,,
[LIVING],live,,
[LIVING],live,,
[LOADING],load,,
[LOAN],loan,,
[LOATHING],loathe,,
[LOB],lob,,
[LOB],lob,,
[LOCALE],localize,,
[LOCALISATION],localise,,
[LOCALIZATION],localize,,
[LOCATION],locate,,
[LOCATION],locate,,
[LOCK],lock,,
[LOCKAGE],lock,,
[LOCKOUT],lock_out,,
[LOCKUP],lock_up,,
[LOCOMOTION],locomote,,
[LODGEMENT],lodge,,
[LODGING],lodge,,
[LOG],log,,
[LOGGING],log,,
[LOGROLLING],logroll,,
[LONGING],long,,
[LOOK],look,,
[LOOK],look,,
[LOOKOUT],look_out,,
[LOOKOUT],look_out,,
[LOOP],loop,,
[LOOSENING],loosen,,
[LOOSENING],loosen,,
[LOOT],loot,,
[LOOTING],loot,,
[LOPE],lope,,
[LOPE],lope,,
[LOSINGS],lose,,
[LOT],lot,,
[LOVE],love,,
[LOVE],love,,
[LOVE],love,,
[LOVE],love,,
[LOWERING],lower,,
[LOWERING],lower,,
[LUBRICATION],lubricate,,
[LUBRICATION],lubricate,,
[LUCIDITY],elucidate,,
[LUCUBRATION],lucubrate,,
[LUFF],luff,,
[LUGING],luge,,
[LULL],lull,,
[LUMINESCENCE],luminesce,,
[LUNCHING],lunch,,
[LUNGE],lunge,,
[LURCH],lurch,,
[LURCH],lurch,,
[LURCH],lurch,,
[LURCH],lurch,,
[LURE],lure,,
[LUST],lust,,
[LUST],lust,,
[LUSTRUM],lustrate,,
[LUXATION],luxate,,
[LUXURIATION],luxuriate,,
[LUXURY],luxuriate,,
[LYING],lie,,
[LYNCHING],lynch,,
[LYOPHILISATION],lyophilise,,
[LYOPHILIZATION],lyophilize,,
[LYRIC],lyric,,
[LYSOGENIZATION],lysogenize,,
[MACERATION],macerate,,
[MACHINATION],machinate,,
[MACULATION],maculate,,
[MADRIGAL],madrigal,,
[MAGNETISATION],magnetise,,
[MAGNETIZATION],magnetize,,
[MAGNIFICATION],magnify,,
[MAGNIFICATION],magnify,,
[MAGNIFICATION],magnify,,
[MAIL],mail,,
[MAIL],mail,,
[MAILING],mail,,
[MAINTENANCE],maintain,,
[MAINTENANCE],maintain,,
[MAINTENANCE],maintain,,
[MAJOR],major,,
[MAKE],make,,
[MAKE-BELIEVE],make_believe,,
[MAKE-UP],make_up,,
[MAKEOVER],Make_over,,
[MAKEUP],make_up,,
[MAKING],make,,
[MALEDICTION],maledict,,
[MALFUNCTION],malfunction,,
[MALIGNMENT],malign,,
[MALINGERING],malinger,,
[MALNOURISHMENT],malnourish,,
[MALTREATMENT],maltreat,,
[MALVERSATION],malversate,,
[MAMBO],mambo,,
[MANAGEMENT],manage,,
[MANDATE],mandate,,
[MANDATE],mandate,,
[MANEUVER],maneuver,,
[MANICURE],manicure,,
[MANIFESTATION],manifest,,
[MANIFESTATION],manifest,,
[MANIFESTATION],manifest,,
[MANIPULATION],manipulate,,
[MANIPULATION],manipulate,,
[MANOEUVRE],manoeuvre,,
[MANOEUVRE],manoeuvre,,
[MANOEUVRE],manoeuvre,,
[MANUFACTURE],manufacture,,
[MANUFACTURE],manufacture,,
[MANUMISSION],manumit,,
[MAP],map,,
[MAPPING],map,,
[MAPPING],map,,
[MARAUD],maraud,,
[MARCH],march,,
[MARCH],march,,
[MARCHING],march,,
[MARGINALISATION],marginalise,,
[MARGINALIZATION],marginalize,,
[MARK],mark,,
[MARK],mark,,
[MARK],mark,,
[MARK],mark,,
[MARK],mark,,
[MARK],mark,,
[MARKER],mark,,
[MARKET],market,,
[MARKETING],market,,
[MARKETING],market,,
[MARKETING],market,,
[MARKING],mark,,
[MARKING],mark,,
[MARKING],mark,,
[MARKUP],mark_up,,
[MARRIAGE],marry,,
[MARVEL],marvel,,
[MASCULINIZATION],masculinize,,
[MASK],mask,,
[MASKING],mask,,
[MASQUERADE],masquerade,,
[MASSACRE],massacre,,
[MASSAGE],massage,,
[MASTERING],master,,
[MASTERY],master,,
[MASTERY],master,,
[MASTERY],master,,
[MASTICATION],masticate,,
[MASTURBATION],masturbate,,
[MATCH],match,,
[MATCH],match,,
[MATE],mate,,
[MATERIALISATION],materialise,,
[MATERIALISATION],materialise,,
[MATERIALISATION],materialise,,
[MATERIALIZATION],materialize,,
[MATERIALIZATION],materialize,,
[MATERIALIZATION],materialize,,
[MATING],mate,,
[MATRICULATION],matriculate,,
[MATTER],matter,,
[MATURATION],mature,maturate,
[MATURATION],mature,maturate,
[MATURATION],mature,maturate,
[MATUREMENT],mature,,
[MAXIMISATION],maximise,,
[MAXIMIZATION],maximize,,
[MEANDER],meander,,
[MEANING],mean,,
[MEANING],mean,,
[MEASURE],measure,,
[MEASUREMENT],measure,,
[MEASURING],measure,,
[MECHANISATION],mechanise,,
[MECHANISATION],mechanise,,
[MECHANIZATION],mechanize,,
[MECHANIZATION],mechanize,,
[MEDDLING],meddle,,
[MEDIATION],mediate,,
[MEDIATION],mediate,,
[MEDICATION],medicate,,
[MEDICINE],medicine,medicate,
[MEDICINE],medicine,medicate,
[MEDITATION],meditate,,
[MEDITATION],meditate,,
[MEET],meet,,
[MEETING],meet,,
[MEETING],meet,,
[MELD],meld,,
[MELIORATION],meliorate,,
[MELIORATION],meliorate,,
[MELIORATION],meliorate,,
[MELLOWING],mellow,,
[MELODY],melodize,,
[MELT],melt,,
[MELTING],melt,,
[MEMORIAL],memorialize,,
[MEMORIALISATION],memorialise,,
[MEMORIALIZATION],memorialize,,
[MEMORISATION],memorise,,
[MEMORIZATION],memorize,,
[MEMORY],memorize,,
[MEMORY],memorize,,
[MEMORY],memorize,,
[MENACE],menace,,
[MENACE],menace,,
[MEND],mend,,
[MENDING],mend,,
[MENSTRUATION],menstruate,,
[MENSURATION],mensurate,,
[MENTION],mention,,
[MENTION],mention,,
[MENTION],mention,,
[MEOW],meow,,
[MERCHANDISING],merchandise,,
[MERGER],merge,,
[MERGER],merge,,
[MERGING],merge,,
[MERRYMAKING],make_merry,,
[MESH],mesh,,
[MESH],mesh,,
[MESHING],mesh,,
[MESS],mess,,
[MESS-UP],mess_up,,
[METABOLISM],metabolize,,
[METASTASIS],metastasize,,
[METRICATION],metricate,,
[METRIFICATION],metrify,,
[MEW],mew,,
[MIAOU],miaou,,
[MIAOW],miaow,,
[MICROWAVE],microwave,,
[MICTURITION],micturate,,
[MIDDLE],middle,,
[MIFF],miff,,
[MIGRATION],migrate,,
[MIGRATION],migrate,,
[MILDEW],mildew,,
[MILITARISATION],militarise,,
[MILITARIZATION],militarize,,
[MILL],mill,,
[MIME],mime,,
[MIND],mind,,
[MIND],mind,,
[MIND],mind,,
[MIND],mind,,
[MINGLING],mingle,,
[MINIATURISATION],miniaturise,,
[MINIATURIZATION],miniaturize,,
[MINIMISATION],minimise,,
[MINIMIZATION],minimize,,
[MINING],mine,,
[MINING],mine,,
[MINISTRATION],minister,,
[MINTAGE],mint,,
[MIRROR],mirror,,
[MISALLIANCE],misally,,
[MISAPPLICATION],misapply,,
[MISAPPREHENSION],misapprehend,,
[MISAPPROPRIATION],misappropriate,,
[MISBEHAVIOR],misbehave,,
[MISCALCULATION],miscalculate,,
[MISCARRIAGE],miscarry,,
[MISCARRIAGE],miscarry,,
[MISCEGENATION],miscegenate,,
[MISCONCEPTION],misconceive,,
[MISCONDUCT],misconduct,,
[MISCONDUCT],misconduct,,
[MISCONSTRUAL],misconstrue,,
[MISCONSTRUCTION],misconstrue,,
[MISCOUNT],miscount,,
[MISCREATION],miscreate,,
[MISDEAL],misdeal,,
[MISDIRECTION],misdirect,,
[MISESTIMATION],misestimate,,
[MISFIRE],misfire,,
[MISGIVING],misgive,,
[MISGIVING],misgive,,
[MISGOVERNMENT],misgovern,,
[MISINFORMATION],misinform,,
[MISINTERPRETATION],misinterpret,,
[MISMANAGEMENT],mismanage,,
[MISMATCH],mismatch,,
[MISPLAY],misplay,,
[MISPRINT],misprint,,
[MISPRONUNCIATION],mispronounce,,
[MISQUOTATION],misquote,,
[MISREADING],misread,,
[MISREPRESENTATION],misrepresent,,
[MISS],miss,,
[MISSPELLING],misspell,,
[MISSTATEMENT],misstate,,
[MIST],mist,,
[MISTAKE],mistake,,
[MISTAKE],mistake,,
[MISTAKE],mistake,,
[MISTAKING],mistake,,
[MISTRANSLATION],mistranslate,,
[MISTREATMENT],mistreat,,
[MISTRUST],mistrust,,
[MISUNDERSTANDING],misunderstand,,
[MISUNDERSTANDING],misunderstand,,
[MISUSE],misuse,,
[MITIGATION],mitigate,,
[MITIGATION],mitigate,,
[MIX],mix,,
[MIX],mix,,
[MIXING],mix,,
[MIXTURE],mix,,
[MIXTURE],mix,,
[MIZZLE],mizzle,,
[MOAN],moan,,
[MOBILISATION],mobilise,,
[MOBILISATION],mobilise,,
[MOBILIZATION],mobilize,,
[MOBILIZATION],mobilize,,
[MOCK],mock,,
[MOCKERY],mock,,
[MODEL],model,,
[MODEL],model,,
[MODEL],model,,
[MODELING],model,,
[MODELING],model,,
[MODELLING],model,,
[MODELLING],model,,
[MODERATION],moderate,,
[MODERNISATION],modernise,,
[MODERNIZATION],modernize,,
[MODIFICATION],modify,,
[MODIFICATION],modify,,
[MODIFICATION],modify,,
[MODIFIER],modify,,
[MODULATION],modulate,,
[MODULATION],modulate,,
[MODULATION],modulate,,
[MODULATION],modulate,,
[MODULATION],modulate,,
[MOISTENING],moisten,,
[MOISTURE],moisten,moisturize,moisturise
[MOLD],mold,,
[MOLDING],mold,,
[MOLDING],mold,,
[MOLESTATION],molest,,
[MOLESTATION],molest,,
[MOLLIFICATION],mollify,,
[MOLLIFICATION],mollify,,
[MOLT],molt,,
[MOLTING],molt,,
[MONETISATION],monetise,,
[MONETIZATION],monetize,,
[MONITION],monish,,
[MONITORING],monitor,,
[MONOLOGUE],monologuize,,
[MONOLOGUE],monologuize,,
[MONOLOGUE],monologuize,,
[MONOPOLISATION],monopolise,,
[MONOPOLIZATION],monopolize,,
[MONOPOLY],monopolize,monopolise,
[MONOPOLY],monopolize,monopolise,
[MOO],moo,,
[MOORAGE],moor,,
[MOORING],moor,,
[MOP_UP],mop_up,,
[MOPPING],mop,,
[MORALISATION],moralise,,
[MORALISATION],moralise,,
[MORALIZATION],moralize,,
[MORALIZATION],moralize,,
[MORALIZING],moralize,,
[MORTGAGE],mortgage,,
[MORTIFICATION],mortify,,
[MORTIFICATION],mortify,,
[MORTIFICATION],mortify,,
[MORTIFICATION],mortify,,
[MOTION],move,,
[MOTION],motion,,
[MOTION],move,,
[MOTION],move,,
[MOTIVATION],motivate,,
[MOTIVATION],motivate,,
[MOTIVATOR],motivate,,
[MOTORCYCLING],motorcycle,,
[MOTORING],motor,,
[MOTORISATION],motorise,,
[MOTORIZATION],motorize,,
[MOTTLING],mottle,,
[MOULDING],mould,,
[MOULT],moult,,
[MOULTING],moult,,
[MOUNT],mount,,
[MOUNTAINEERING],mountaineer,,
[MOUNTING],mount,,
[MOURNING],mourn,,
[MOUTH],mouth,,
[MOVE],move,,
[MOVE],move,,
[MOVE],move,,
[MOVE],move,,
[MOVE],move,,
[MOVEMENT],move,,
[MOVEMENT],move,,
[MOVEMENT],move,,
[MOVEMENT],move,,
[MUCKRAKING],muckrake,,
[MUDDLE],muddle,,
[MUFF],muff,,
[MUGGING],mug,,
[MULCT],mulct,,
[MULTIPLICATION],multiply,,
[MULTIPLICATION],multiply,,
[MULTIPLICATION],multiply,,
[MUMBLE],mumble,,
[MUMBLING],mumble,,
[MUMBLING],mumble,,
[MUMMIFICATION],mummify,,
[MUMMIFICATION],mummify,,
[MUNCH],munch,,
[MURDER],murder,,
[MURK],murk,,
[MURMUR],murmur,,
[MURMUR],murmur,,
[MURMURATION],murmur,,
[MURMURING],murmur,,
[MURMURING],murmur,,
[MUSE],muse,,
[MUSING],muse,,
[MUSS],muss,,
[MUSSITATION],mussitate,,
[MUSTER],muster,,
[MUTATION],mutate,,
[MUTILATION],mutilate,,
[MUTINY],mutiny,,
[MUTTER],mutter,,
[MUTTER],mutter,,
[MUTTERING],mutter,,
[MUTTERING],mutter,,
[MYSTERY],mystify,,
[MYSTIFICATION],mystify,,
[MYSTIFICATION],mystify,,
[MYSTIFIER],mystify,,
[MYTH],mythologize,,
[MYTHOLOGISATION],mythologise,,
[MYTHOLOGIZATION],mythologize,,
[MYTHOLOGY],mythologize,,
[NAME],name,,
[NAMING],name,,
[NAMING],name,,
[NAP],nap,,
[NARRATION],narrate,,
[NARRATION],narrate,,
[NARRATION],narrate,,
[NARROWING],narrow,,
[NASALISATION],nasalise,,
[NASALIZATION],nasalize,,
[NATIONALISATION],nationalise,,
[NATIONALISATION],nationalise,,
[NATIONALIZATION],nationalize,,
[NATIONALIZATION],nationalize,,
[NATURALISATION],naturalise,,
[NATURALISATION],naturalise,,
[NATURALISATION],naturalise,,
[NATURALIZATION],naturalize,,
[NATURALIZATION],naturalize,,
[NATURALIZATION],naturalize,,
[NAUSEA],nauseate,,
[NAUSEA],nauseate,,
[NAVIGATION],navigate,,
[NAVIGATION],navigate,,
[NECESSITY],necessitate,,
[NECKING],neck,,
[NEED],need,,
[NEGATION],negate,,
[NEGATION],negate,,
[NEGATION],negate,,
[NEGATIVE],negative,,
[NEGLECT],neglect,,
[NEGLECT],neglect,,
[NEGLECT],neglect,,
[NEGOTIATION],negotiate,,
[NEIGH],neigh,,
[NESTLE],nestle,,
[NET],net,,
[NETTING],net,,
[NEUTER],neuter,,
[NEUTERING],neuter,,
[NEUTRALISATION],neutralise,,
[NEUTRALISATION],neutralise,,
[NEUTRALISATION],neutralise,,
[NEUTRALIZATION],neutralize,,
[NEUTRALIZATION],neutralize,,
[NEUTRALIZATION],neutralize,,
[NIBBLE],nibble,,
[NICK],nick,,
[NICKER],nicker,,
[NICKNAME],nickname,,
[NICTATION],nictate,,
[NICTITATION],nictitate,,
[NIP],nip,,
[NITRIFICATION],nitrify,,
[NITRIFICATION],nitrify,,
[NOD],nod,,
[NOD],nod,,
[NOISE],noise,,
[NOISE],noise,,
[NOLLE_PROSEQUI],nolle_prosequi,,
[NOMINATION],nominate,,
[NOMINATION],nominate,,
[NOMINATION],nominate,,
[NORMALISATION],normalise,,
[NORMALIZATION],normalize,,
[NOSE],nose,,
[NOSE],nose,,
[NOTATION],notate,,
[NOTATION],notate,,
[NOTATION],note,,
[NOTCH],notch,,
[NOTE],note,annotate,
[NOTE],note,,
[NOTICE],notice,,
[NOTICE],notify,,
[NOTICE],notice,,
[NOTICE],notice,,
[NOTICE],notify,,
[NOTIFICATION],notify,,
[NOTIFICATION],notify,,
[NOURISHMENT],nourish,,
[NOVATION],novate,,
[NOVELISATION],novelise,,
[NOVELIZATION],novelize,,
[NUDGE],nudge,,
[NULLIFICATION],nullify,,
[NULLIFICATION],nullify,,
[NUMBER],number,,
[NUMBER],number,,
[NUMBERING],number,,
[NUMERATION],numerate,,
[NUMERATION],numerate,,
[NURSING],nurse,,
[NURSING],nurse,,
[NURTURANCE],nurture,,
[NURTURE],nurture,,
[NUTATION],nutate,,
[NUTRITION],nutrify,,
[OBEDIENCE],obey,,
[OBEISANCE],obey,,
[OBFUSCATION],obfuscate,,
[OBFUSCATION],obfuscate,,
[OBFUSCATION],obfuscate,,
[OBJECTIFICATION],objectify,,
[OBJECTION],object,,
[OBJECTION],object,,
[OBJURGATION],objurgate,,
[OBLIGATION],obligate,oblige,
[OBLIGATION],oblige,,
[OBLIGATION],obligate,oblige,
[OBLIGATION],obligate,,
[OBLITERATION],obliterate,,
[OBLITERATION],obliterate,,
[OBSERVANCE],observe,,
[OBSERVANCE],observe,,
[OBSERVANCE],observe,,
[OBSERVANCE],observe,,
[OBSERVATION],observe,,
[OBSERVATION],observe,,
[OBSERVATION],observe,,
[OBSERVATION],observe,,
[OBSERVATION],observe,,
[OBSESSION],obsess,,
[OBSOLESCENCE],obsolesce,,
[OBSTIPATION],obstipate,,
[OBSTRUCTION],obstruct,,
[OBTAINMENT],obtain,,
[OBTENTION],obtain,,
[OBVIATION],obviate,,
[OCCASION],occasion,,
[OCCASION],occasion,,
[OCCLUSION],occlude,,
[OCCUPANCY],occupy,,
[OCCUPATION],occupy,,
[OCCUPATION],occupy,,
[OCCUPATION],occupy,,
[OCCUPATION],occupy,,
[ODOR],odorize,,
[ODOUR],odourise,,
[OFFENCE],offend,,
[OFFENSE],offend,,
[OFFENSE],offend,,
[OFFER],offer,,
[OFFER],offer,,
[OFFERING],offer,,
[OFFERING],offer,,
[OFFERING],offer,,
[OFFICE],officiate,,
[OFFICE],officiate,,
[OFFICE],officiate,,
[OFFICE],officiate,,
[OFFICIATING],officiate,,
[OFFICIATION],officiate,,
[OFFICIATION],officiate,,
[OFFSET],offset,,
[OFFSET],offset,,
[OKAY],okay,,
[OMEN],omen,,
[OMISSION],omit,,
[OMISSION],omit,,
[ONE-STEP],one-step,,
[OOZE],ooze,,
[OOZING],ooze,,
[OPACIFICATION],opacify,,
[OPEN],open,,
[OPENER],open,,
[OPENING],open,,
[OPENING],open,,
[OPENING],open,,
[OPENING],open,,
[OPENING],open,,
[OPERATION],operate,,
[OPERATION],operate,,
[OPERATION],operate,,
[OPERATION],operate,,
[OPERATION],operate,,
[OPERATION],operate,,
[OPERATION],operate,,
[OPINION],opine,,
[OPINION],opine,,
[OPPOSITION],oppose,,
[OPPOSITION],oppose,,
[OPPRESSION],oppress,,
[OPSONISATION],opsonize,,
[OPSONIZATION],opsonize,,
[OPTIMISATION],optimise,,
[OPTIMIZATION],optimize,,
[OPTION],opt,,
[ORBIT],orbit,,
[ORBIT],orbit,,
[ORCHESTRATION],orchestrate,,
[ORCHESTRATION],orchestrate,,
[ORCHESTRATION],orchestrate,,
[ORDER],order,,
[ORDER],order,,
[ORDER],order,,
[ORDER],order,,
[ORDER],order,,
[ORDER],order,,
[ORDERING],order,,
[ORDINANCE],ordain,,
[ORDINANCE],ordain,,
[ORGANISATION],organise,,
[ORGANISATION],organise,,
[ORGANISATION],organise,,
[ORGANISATION],organise,,
[ORGANIZATION],organize,,
[ORGANIZATION],organize,,
[ORGANIZATION],organize,,
[ORGANIZATION],organize,,
[ORIGIN],originate,,
[ORIGIN],originate,,
[ORIGINATION],originate,,
[ORIGINATION],originate,,
[ORNAMENTATION],ornament,,
[ORNAMENTATION],ornament,,
[ORPHANAGE],orphan,,
[OSCILLATION],oscillate,,
[OSCILLATION],oscillate,,
[OSCILLATION],oscillate,,
[OSCULATION],osculate,,
[OSCULATION],osculate,,
[OSSIFICATION],ossify,,
[OSSIFICATION],ossify,,
[OSTENTATION],ostentate,,
