0,1,2,3
[HOMOSEXUALITY],,,
[HOMOSPORY],,,
[HOMOZYGOSITY],,,
[HOMOZYGOSITY],,,
[HONK],honk,,
[HONOR],honor,,
[HONOR],,,
[HONOR],honor,,
[HONORIFIC],,,
[HONORING],honor,,
[HONOUR],honour,,
[HONOUR],honour,,
[HOOK],hook,,
[HOOK],hook,,
[HOOK],hook,,
[HOOKING],hook,,
[HOOPLA],,,
[HOOT],hoot,,
[HOP],hop,,
[HOP],hop,,
[HOPE],hope,,
[HOPE],,,
[HOPE],hope,,
[HOPE],hope,,
[HOPEFULNESS],,,
[HOPEFULNESS],,,
[HOPEFULNESS],,,
[HOPELESSNESS],,,
[HOPELESSNESS],,,
[HOPPER],hop,,
[HORIZONTAL],,,
[HORNINESS],,,
[HOROLOGY],,,
[HORRIPILATION],horripilate,,
[HORROR],horrify,,
[HORSE_SENSE],,,
[HORSE_TRADING],horse-trade,,
[HORSEBACK_RIDING],ride_horseback,,
[HORSEBACK_RIDING],ride_horseback,,
[HORSEMANSHIP],,,
[HORSESHIT],,,
[HORSEWHIPPING],horsewhip,,
[HORTICULTURE],,,
[HOSPITALISATION],hospitalise,,
[HOSPITALITY],,,
[HOSPITALITY],,,
[HOSPITALIZATION],hospitalize,,
[HOSPITALIZATION],hospitalize,,
[HOSTILITIES],,,
[HOSTILITY],,,
[HOSTILITY],,,
[HOT_WAR],,,
[HOT_WAR],,,
[HOTNESS],,,
[HOUSECLEANING],houseclean,,
[HOUSEKEEPING],housekeep,,
[HOWL],howl,,
[HOWL],howl,,
[HOWL],howl,,
[HOWLER],howl,,
[HOWLING],howl,,
[HUFF],,,
[HUFFINESS],,,
[HUFFING],huff,,
[HUFFISHNESS],,,
[HUG],hug,,
[HUGGER-MUGGER],hugger_mugger,,
[HUGGING],hug,,
[HUM],hum,,
[HUMANISATION],humanise,,
[HUMANISM],,,
[HUMANIZATION],humanize,,
[HUMBLENESS],,,
[HUMBUG],humbug,,
[HUMIDITY],humidify,,
[HUMIDNESS],,,
[HUMIFICATION],humify,,
[HUMILIATION],humiliate,,
[HUMILIATION],humiliate,,
[HUMILIATION],humiliate,,
[HUMILIATION],humiliate,,
[HUMILITY],,,
[HUMILITY],,,
[HUMMING],hum,,
[HUMMING],hum,,
[HUMOR],,,
[HUMOR],humor,,
[HUMORING],humor,,
[HUMOUR],humour,,
[HUMOUR],,,
[HUNCH],hunch,,
[HUNCH],,,
[HUNGER],hunger,,
[HUNGRINESS],,,
[HUNGRINESS],,,
[HUNT],hunt,,
[HUNT],hunt,,
[HUNT],hunt,,
[HUNT],hunt,,
[HUNTING],hunt,,
[HUNTING],hunt,,
[HUNTING],hunt,,
[HURDLE],hurdle,,
[HURDLING],hurdle,,
[HURL],hurl,,
[HURRY],hurry,,
[HURRY],hurry,,
[HURRYING],hurry,,
[HURT],hurt,,
[HURT],hurt,,
[HURT],hurt,,
[HURT],hurt,,
[HURTING],hurt,,
[HUSHING],,,
[HUSKING],husk,,
[HUSTLE],hustle,,
[HUSTLE],,,
[HYBRID],hybridize,,
[HYBRIDISATION],hybridise,,
[HYBRIDIZATION],hybridize,,
[HYBRIDIZING],hybridize,,
[HYDRATION],hydrate,,
[HYDRAULICS],,,
[HYDROCEPHALUS],,,
[HYDROCEPHALY],,,
[HYDRODYNAMICS],,,
[HYDROELECTRICITY],,,
[HYDROGENATION],hydrogenate,,
[HYDROGRAPHY],,,
[HYDROKINETICS],,,
[HYDROLYSIS],hydrolize,hydrolise,
[HYDROMANCY],,,
[HYDROMETRY],,,
[HYDROPONICS],,,
[HYDROPS],,,
[HYDROSTATICS],,,
[HYGIENE],,,
[HYGIENE],,,
[HYMN],hymn,,
[HYPE],,,
[HYPERACTIVITY],,,
[HYPERBOLE],hyperbolize,,
[HYPERCALCEMIA],,,
[HYPERCAPNIA],,,
[HYPERCAPNIA],,,
[HYPERCATALECTIC],,,
[HYPEREMIA],,,
[HYPEREXTENSION],hyperextend,,
[HYPERGLYCEMIA],,,
[HYPERGLYCEMIA],,,
[HYPERKALEMIA],,,
[HYPERKALEMIA],,,
[HYPERMETROPIA],,,
[HYPERMETROPY],,,
[HYPERNATREMIA],,,
[HYPERNATREMIA],,,
[HYPEROPIA],,,
[HYPEROPIA],,,
[HYPERPARATHYROIDISM],,,
[HYPERPARATHYROIDISM],,,
[HYPERPIGMENTATION],,,
[HYPERPIGMENTATION],,,
[HYPERPNEA],,,
[HYPERPNEA],,,
[HYPERSENSITIVITY],,,
[HYPERSENSITIVITY],,,
[HYPERSOMNIA],,,
[HYPERSOMNIA],,,
[HYPERTENSION],,,
[HYPERTENSION],,,
[HYPERTHERMIA],,,
[HYPERTHERMIA],,,
[HYPERTHYROIDISM],,,
[HYPERTHYROIDISM],,,
[HYPERTONIA],,,
[HYPERTONIA],,,
[HYPERTONICITY],,,
[HYPERTONICITY],,,
[HYPERTONICITY],,,
[HYPERTONICITY],,,
[HYPERTONUS],,,
[HYPERTONUS],,,
[HYPERTROPHY],hypertrophy,,
[HYPERVENTILATION],hyperventilate,,
[HYPERVOLEMIA],,,
[HYPERVOLEMIA],,,
[HYPHEN],hyphenate,,
[HYPHENATION],hyphenate,,
[HYPHENATION],hyphenate,,
[HYPNOSIS],hypnotize,hypnotise,
[HYPNOTISM],,,
[HYPOCALCEMIA],,,
[HYPOCAPNIA],,,
[HYPOCAPNIA],,,
[HYPOCHONDRIA],,,
[HYPOCRISY],,,
[HYPOGLYCAEMIA],,,
[HYPOGLYCEMIA],,,
[HYPOGLYCEMIA],,,
[HYPOKALEMIA],,,
[HYPOKALEMIA],,,
[HYPONATREMIA],,,
[HYPONATREMIA],,,
[HYPOPARATHYROIDISM],,,
[HYPOPARATHYROIDISM],,,
[HYPOPHYSECTOMY],hypophysectomize,hypophysectomise,
[HYPOPIGMENTATION],,,
[HYPOPIGMENTATION],,,
[HYPOPNEA],,,
[HYPOPNEA],,,
[HYPOSTASIS],hypostatize,,
[HYPOSTATISATION],hypostatise,,
[HYPOSTATIZATION],hypostatize,,
[HYPOTENSION],,,
[HYPOTENSION],,,
[HYPOTHERMIA],,,
[HYPOTHERMIA],,,
[HYPOTHESIS],hypothecate,hypothesize,
[HYPOTHESIS],hypothecate,hypothesize,
[HYPOTHESIS],hypothesize,,
[HYPOTHYROIDISM],,,
[HYPOTHYROIDISM],,,
[HYPOTONIA],,,
[HYPOTONIA],,,
[HYPOTONICITY],,,
[HYPOTONICITY],,,
[HYPOTONICITY],,,
[HYPOTONICITY],,,
[HYPOTONUS],,,
[HYPOTONUS],,,
[HYPOVOLAEMIA],,,
[HYPOVOLEMIA],,,
[HYPOVOLEMIA],,,
[HYSTERIA],,,
[HYSTERIA],,,
[HYSTERIA],,,
[ICE_SKATING],ice_skate,,
[ICHTHYOLOGY],,,
[ICON],,,
[ICONOCLASM],,,
[ICTERUS],,,
[ICTUS],,,
[IDEA],ideate,,
[IDEAL],idealize,idealise,
[IDEALISATION],,,
[IDEALISATION],idealise,,
[IDEALISM],,,
[IDEALIZATION],idealize,,
[IDEATION],ideate,,
[IDENTIFICATION],identify,,
[IDENTIFICATION],identify,,
[IDENTIFICATION],identify,,
[IDENTIFICATION],identify,,
[IDENTITY],identify,,
[IDEOLOGY],,,
[IDEOLOGY],,,
[IDIOM],,,
[IDIOM],,,
[IDIOM],,,
[IDIOMATIC_EXPRESSION],,,
[IDLE_TALK],,,
[IDLENESS],,,
[IDLING],idle,,
[IDOL],idolize,idolise,
[IDOLATRY],,,
[IDOLISATION],idolise,,
[IDOLISATION],idolise,,
[IDOLIZATION],idolize,,
[IDOLIZATION],idolize,,
[IDYLL],,,
[IGNITION],ignite,,
[IGNITION],ignite,,
[IGNOMINY],,,
[IGNORANCE],ignore,,
[IGNORANTNESS],,,
[ILL-BEING],,,
[ILL-BEING],,,
[ILL-TREATMENT],ill-treat,,
[ILL-USAGE],ill-use,,
[ILL_HEALTH],,,
[ILL_HEALTH],,,
[ILL_HUMOR],,,
[ILL_HUMOR],,,
[ILLITERACY],,,
[ILLITERACY],,,
[ILLNESS],,,
[ILLNESS],,,
[ILLUMINATION],illuminate,,
[ILLUMINATION],illuminate,,
[ILLUSION],,,
[ILLUSION],,,
[ILLUSION],,,
[ILLUSION],,,
[ILLUSTRATION],illustrate,,
[ILLUSTRATION],illustrate,,
[ILLUSTRATION],illustrate,,
[IMAGE],image,,
[IMAGERY],image,,
[IMAGINATION],imagine,,
[IMAGINATION],imagine,,
[IMAGINATIVENESS],,,
[IMAGING],image,,
[IMBALANCE],,,
[IMBALANCE],,,
[IMBIBING],imbibe,,
[IMBIBITION],imbibe,,
[IMBIBITION],imbibe,,
[IMITATION],,,
[IMITATION],imitate,,
[IMITATION],,,
[IMITATION],,,
[IMMACULATENESS],,,
[IMMANENCE],,,
[IMMANENCY],,,
[IMMATERIALITY],,,
[IMMATERIALITY],,,
[IMMATURENESS],,,
[IMMATURITY],,,
[IMMATURITY],,,
[IMMERSION],immerse,,
[IMMERSION],,,
[IMMERSION],,,
[IMMERSION],immerse,,
[IMMIGRATION],immigrate,,
[IMMINENCE],,,
[IMMINENCY],,,
[IMMINENTNESS],,,
[IMMOBILISATION],immobilise,,
[IMMOBILISATION],immobilise,,
[IMMOBILITY],,,
[IMMOBILIZATION],immobilize,,
[IMMOBILIZATION],immobilize,,
[IMMOBILIZING],immobilize,,
[IMMOLATION],immolate,,
[IMMUNITY],,,
[IMMUNITY],,,
[IMMUNIZATION],immunize,,
[IMMUNOCHEMISTRY],,,
[IMMUNOCOMPETENCE],,,
[IMMUNOCOMPETENCE],,,
[IMMUNODEFICIENCY],,,
[IMMUNODEFICIENCY],,,
[IMMUNOGENICITY],,,
[IMMUNOLOGY],,,
[IMMUREMENT],immure,,
[IMPACT],impact,,
[IMPACT],impact,,
[IMPACTION],impact,,
[IMPAIRMENT],impair,,
[IMPAIRMENT],impair,,
[IMPALEMENT],impale,,
[IMPARTATION],impart,,
[IMPARTIALITY],,,
[IMPARTIALITY],,,
[IMPARTING],impart,,
[IMPASSIVENESS],,,
[IMPASSIVITY],,,
[IMPATIENCE],,,
[IMPATIENCE],,,
[IMPEACHMENT],impeach,,
[IMPECUNIOUSNESS],,,
[IMPEDIMENT],impede,,
[IMPENDENCE],impend,,
[IMPENDENCY],impend,,
[IMPERATIVENESS],,,
[IMPERFECTIBILITY],,,
[IMPERFECTIBILITY],,,
[IMPERFECTION],,,
[IMPERFECTION],,,
[IMPERFECTNESS],,,
[IMPERIALISM],,,
[IMPERIALISM],,,
[IMPERIALISM],,,
[IMPERSONATION],impersonate,,
[IMPERSONATION],impersonate,,
[IMPERSONATION],impersonate,,
[IMPERTURBABILITY],,,
[IMPERTURBABLENESS],,,
[IMPETUS],,,
[IMPINGEMENT],impinge,,
[IMPINGING],impinge,,
[IMPLANTATION],implant,,
[IMPLANTATION],implant,,
[IMPLANTATION],implant,,
[IMPLEMENTATION],implement,,
[IMPLEMENTATION],implement,,
[IMPLICATION],imply,implicate,
[IMPLICATION],imply,implicate,
[IMPLICATION],imply,implicate,
[IMPLICATION],imply,implicate,
[IMPLICATION],imply,implicate,
[IMPLOSION],implode,,
[IMPLOSION],implode,,
[IMPORT],import,,
[IMPORT],import,,
[IMPORTANCE],,,
[IMPORTATION],import,,
[IMPORTING],import,,
[IMPOSITION],impose,,
[IMPOSITION],impose,,
[IMPOSSIBILITY],,,
[IMPOSSIBILITY],,,
[IMPOSSIBLENESS],,,
[IMPOTENCE],,,
[IMPOTENCE],,,
[IMPOTENCY],,,
[IMPOTENCY],,,
[IMPOUNDING],impound,,
[IMPOUNDMENT],impound,,
[IMPOVERISHMENT],impoverish,,
[IMPRECATION],imprecate,,
[IMPREGNABILITY],,,
[IMPREGNATION],impregnate,,
[IMPREGNATION],impregnate,,
[IMPRESS],impress,,
[IMPRESSION],impress,,
[IMPRESSION],,,
[IMPRESSION],,,
[IMPRESSMENT],impress,,
[IMPRINT],imprint,,
[IMPRINT],imprint,,
[IMPRINTING],imprint,,
[IMPRISONMENT],imprison,,
[IMPRISONMENT],imprison,,
[IMPRISONMENT],imprison,,
[IMPROVEMENT],improve,,
[IMPROVEMENT],improve,,
[IMPROVEMENT],,,
[IMPROVEMENT],improve,,
[IMPROVISATION],improvise,,
[IMPROVISATION],improvise,,
[IMPUDENCE],,,
[IMPULSION],impel,,
[IMPULSION],impel,,
[IMPURENESS],,,
[IMPURITY],,,
[IMPURITY],,,
[IMPUTATION],impute,,
[IMPUTATION],impute,,
[INABILITY],,,
[INABILITY],,,
[INACTION],,,
[INACTION],,,
[INACTIVATION],,,
[INACTIVATION],inactivate,,
[INACTIVATION],inactivate,,
[INACTIVENESS],,,
[INACTIVENESS],,,
[INACTIVITY],,,
[INACTIVITY],,,
[INACTIVITY],,,
[INACTIVITY],,,
[INAPPLICABILITY],,,
[INAPPLICABILITY],,,
[INAPTITUDE],,,
[INAPTITUDE],,,
[INATTENTION],,,
[INATTENTION],,,
[INATTENTIVENESS],,,
[INATTENTIVENESS],,,
[INAUGURATION],inaugurate,,
[INAUGURATION],inaugurate,,
[INCANDESCENCE],incandesce,,
[INCAPABILITY],,,
[INCAPABILITY],,,
[INCAPABLENESS],,,
[INCAPACITY],,,
[INCAPACITY],,,
[INCARCERATION],incarcerate,,
[INCASEMENT],incase,,
[INCENSE],incense,,
[INCENTIVE],,,
[INCENTIVE],,,
[INCERTITUDE],,,
[INCEST],,,
[INCIDENCE],,,
[INCINERATION],incinerate,,
[INCISION],incise,,
[INCITATION],incite,,
[INCITATION],incite,,
[INCITEMENT],incite,,
[INCITEMENT],incite,,
[INCITEMENT],incite,,
[INCLEMENCY],,,
[INCLEMENTNESS],,,
[INCLINATION],incline,,
[INCLINATION],,,
[INCLINATION],incline,,
[INCLINATION],incline,,
[INCLINING],incline,,
[INCLOSURE],inclose,,
[INCLUSION],,,
[INCLUSION],include,,
[INCLUSION],,,
[INCOGNIZANCE],cognize,,
[INCOGNIZANCE],,,
[INCOHERENCE],,,
[INCOHERENCE],,,
[INCOHERENCE],,,
[INCOHERENCY],,,
[INCOHERENCY],,,
[INCOME],,,
[INCOME],,,
[INCOMMODIOUSNESS],,,
[INCOMPATIBILITY],,,
[INCOMPLETENESS],,,
[INCOMPLETENESS],,,
[INCOMPREHENSION],,,
[INCOMPREHENSION],,,
[INCONCEIVABILITY],,,
[INCONCEIVABLENESS],,,
[INCONSISTENCY],,,
[INCONTINENCE],,,
[INCONTINENCY],,,
[INCONVENIENCE],inconvenience,,
[INCOORDINATION],,,
[INCOORDINATION],,,
[INCORPORATION],incorporate,,
[INCORPORATION],incorporate,,
[INCREASE],,,
[INCREASE],increase,,
[INCREASE],,,
[INCREASE],increase,,
[INCREASE],,,
[INCREASE],increase,,
[INCREDULITY],,,
[INCREMENT],,,
[INCREMENT],,,
[INCRIMINATION],incriminate,,
[INCRUSTATION],incrust,,
[INCUBATION],incubate,,
[INCUBATION],incubate,,
[INCULCATION],inculcate,,
[INCULPABILITY],,,
[INCULPABLENESS],,,
[INCULPATION],inculpate,,
[INCUMBENCY],,,
[INCURRENCE],incur,,
[INCURRING],incur,,
[INCURSION],incur,,
[INCURVATION],incurvate,,
[INDEBTEDNESS],,,
[INDEBTEDNESS],,,
[INDECENCY],,,
[INDECISIVENESS],,,
[INDEMNIFICATION],indemnify,,
[INDEMNIFICATION],indemnify,,
[INDEMNITY],indemnify,,
[INDEMNITY],indemnify,,
[INDEMNITY],indemnify,,
[INDENT],indent,,
[INDENTATION],indent,,
[INDENTATION],indent,,
[INDENTATION],indent,,
[INDENTION],,,
[INDENTURE],indenture,indent,
[INDEPENDENCE],,,
[INDEPENDENCY],,,
[INDEX],index,,
[INDEX],index,,
[INDEXATION],index,,
[INDEXING],index,,
[INDICANT],indicate,,
[INDICATION],indicate,,
[INDICATION],indicate,,
[INDICATION],indicate,,
[INDICATION],,,
[INDICATION],indicate,,
[INDICATION],indicate,,
[INDICATOR],indicate,,
[INDICTABILITY],,,
[INDICTMENT],indict,,
[INDICTMENT],indict,,
[INDIFFERENCE],,,
[INDIFFERENCE],,,
[INDIGENCE],,,
[INDIRECT_DISCOURSE],,,
[INDIRECT_DISCOURSE],,,
[INDISCREETNESS],,,
[INDISPOSITION],indispose,,
[INDIVIDUALISATION],individualise,,
[INDIVIDUALISM],,,
[INDIVIDUALISM],,,
[INDIVIDUALIZATION],individualize,,
[INDIVIDUATION],individuate,,
[INDOCTRINATION],indoctrinate,,
[INDORSEMENT],indorse,,
[INDORSEMENT],indorse,,
[INDORSEMENT],indorse,,
[INDORSEMENT],indorse,,
[INDORSEMENT],indorse,O.K.,
[INDUCEMENT],induce,,
[INDUCEMENT],induce,,
[INDUCING],induce,,
[INDUCTION],induce,induct,
[INDUCTION],,,
[INDUCTION],induce,induct,
[INDUCTION],induct,,
[INDUCTION],induce,,
[INDUCTION],induce,induct,
[INDULGENCE],indulge,,
[INDULGING],indulge,,
[INDURATION],indurate,,
[INDUSTRIALISATION],industrialise,,
[INDUSTRIALIZATION],industrialize,,
[INDWELLER],indwell,,
[INEBRIATION],inebriate,,
[INEBRIATION],inebriate,,
[INEBRIETY],,,
[INEFFICIENCY],,,
[INEFFICIENCY],,,
[INEPTITUDE],,,
[INEPTNESS],,,
[INEXPERIENCE],,,
[INEXPERIENCE],,,
[INFAMY],,,
[INFAMY],,,
[INFAMY],,,
[INFAMY],,,
[INFANCY],,,
[INFATUATION],infatuate,,
[INFATUATION],infatuate,,
[INFATUATION],infatuate,,
[INFECTION],infect,,
[INFECTION],infect,,
[INFECTION],infect,,
[INFECTION],infect,,
[INFERENCE],infer,,
[INFERIORITY],,,
[INFERNO],,,
[INFERNO],,,
[INFERTILITY],,,
[INFERTILITY],,,
[INFESTATION],infest,,
[INFILTRATION],infiltrate,,
[INFILTRATION],infiltrate,,
[INFINITIVE],,,
[INFIRMITY],,,
[INFIX],infix,,
[INFLAMING],inflame,,
[INFLAMMATION],inflame,,
[INFLAMMATION],inflame,,
[INFLAMMATION],inflame,,
[INFLATION],,,
[INFLATION],,,
[INFLATION],inflate,,
[INFLATION],inflate,,
[INFLATION],,,
[INFLATIONARY_SPIRAL],,,
[INFLATIONARY_SPIRAL],,,
[INFLECTION],inflect,,
[INFLECTION],inflect,,
[INFLECTION],inflect,,
[INFLEXION],inflect,,
[INFLICTION],inflict,,
[INFLORESCENCE],,,
[INFLOW],,,
[INFLOW],,,
[INFLUENCE],influence,,
[INFLUENCE],influence,,
[INFLUENCE],influence,,
[INFLUX],,,
[INFLUX],,,
[INFORMATION],inform,,
[INFORMATION],inform,,
[INFORMING],inform,,
[INFORMING],inform,,
[INFRACTION],infract,,
[INFRINGEMENT],infringe,,
[INFRINGEMENT],infringe,,
[INFURIATION],infuriate,,
[INFUSION],infuse,,
[INFUSION],infuse,,
[INFUSION],infuse,,
[INGENIOUSNESS],,,
[INGENUITY],,,
[INGESTION],ingest,,
[INGRAINING],,,
[INGRATITUDE],,,
[INGRATITUDE],,,
[INGRESS],,,
[INGRESS],,,
[INHABITANCY],inhabit,,
[INHABITATION],inhabit,,
[INHALATION],inhale,,
[INHERENCE],inhere,,
[INHERITANCE],inherit,,
[INHIBITION],inhibit,,
[INHIBITION],inhibit,,
[INHOSPITABLENESS],,,
[INHOSPITALITY],,,
[INHOSPITALITY],,,
[INHUMATION],inhume,,
[INIQUITY],,,
[INIQUITY],,,
[INITIAL],initial,,
[INITIALISATION],initialise,,
[INITIALIZATION],initialize,,
[INITIATION],initiate,,
[INITIATION],initiate,,
[INITIATION],initiate,,
[INJECTION],inject,,
[INJECTION],inject,,
[INJUDICIOUSNESS],,,
[INJUDICIOUSNESS],,,
[INJUNCTION],enjoin,,
[INJUNCTION],enjoin,,
[INJURY],injure,,
[INJURY],injure,,
[INJURY],injure,,
[INMARRIAGE],inmarry,,
[INNERVATION],,,
[INNOCENCE],,,
[INNOCENCE],,,
[INNOCENCE],,,
[INNOVATION],,,
[INNOVATION],innovate,,
[INNOVATIVENESS],,,
[INOCULATING],inoculate,,
[INOCULATION],inoculate,,
[INQUIRING],inquire,,
[INQUIRY],inquire,,
[INQUIRY],inquire,,
[INQUISITIVENESS],,,
[INSANENESS],,,
[INSANITY],,,
[INSANITY],,,
[INSCRIPTION],inscribe,,
[INSECURENESS],,,
[INSECURENESS],,,
[INSECURITY],,,
[INSECURITY],,,
[INSECURITY],,,
[INSEMINATION],inseminate,,
[INSEMINATION],inseminate,,
[INSENSIBILITY],,,
[INSENSIBILITY],,,
[INSERT],insert,,
[INSERTION],insert,,
[INSIDE],,,
[INSIDE],,,
[INSIDE],,,
[INSIDE],,,
[INSIGHTFULNESS],,,
[INSINUATION],insinuate,,
[INSISTENCE],insist,,
[INSISTENCE],,,
[INSISTENCE],insist,,
[INSISTENCY],,,
[INSISTING],insist,,
[INSOLATION],insolate,,
[INSOLATION],insolate,,
[INSOLATION],insolate,,
[INSOLENCE],,,
[INSOLVENCY],,,
[INSOLVENCY],,,
[INSOMNIA],,,
[INSOMNIA],,,
[INSOUCIANCE],,,
[INSPECTION],inspect,,
[INSPECTION_AND_REPAIR],,,
[INSPECTORSHIP],,,
[INSPIRATION],inspire,,
[INSPIRATION],inspire,,
[INSPIRATION],,,
[INSPISSATION],inspissate,,
[INSPISSATION],inspissate,,
[INSTABILITY],,,
[INSTABILITY],,,
[INSTALLATION],install,,
[INSTALLATION],install,,
[INSTALLING],install,instal,
[INSTALLMENT],install,,
[INSTALMENT],instal,,
[INSTANCE],instance,instantiate,
[INSTANCE],instantiate,,
[INSTANT_REPLAY],,,
[INSTANTIATION],instantiate,,
[INSTIGATION],instigate,,
[INSTIGATION],instigate,,
[INSTILLATION],instill,,
[INSTILLING],instill,,
[INSTILLMENT],instill,,
[INSTILMENT],instil,,
[INSTITUTION],institute,institutionalise,
[INSTRUCTION],instruct,,
[INSTRUCTION],,,
[INSTRUCTION],,,
[INSTRUCTORSHIP],,,
[INSTRUMENT],instrument,,
[INSTRUMENT],instrument,,
[INSTRUMENTATION],instrument,,
[INSTRUMENTATION],instrument,,
[INSUFFLATION],insufflate,,
[INSUFFLATION],insufflate,,
[INSULARITY],,,
[INSULATION],insulate,,
[INSULATION],insulate,,
[INSULT],insult,,
[INSULT],insult,,
[INSURANCE],insure,,
[INSURANCE],insure,,
[INSURGENCY],,,
[INSURRECTION],,,
[INTACTNESS],,,
[INTEGRAL],integrate,,
[INTEGRALITY],,,
[INTEGRATING],integrate,,
[INTEGRATION],,,
[INTEGRATION],integrate,,
[INTEGRATION],integrate,,
[INTEGRATION],integrate,,
[INTELLECT],,,
[INTELLIGENCE],,,
[INTELLIGENCE],,,
[INTEMPERATENESS],,,
[INTEMPERATENESS],,,
[INTENSIFICATION],intensify,,
[INTENSIFICATION],intensify,,
[INTENSIFIER],intensify,,
[INTENSION],,,
[INTENT],intend,,
[INTENT],intend,,
[INTENTION],,,
[INTENTION],intend,,
[INTENTION],,,
[INTERACTION],interact,,
[INTERBREEDING],interbreed,,
[INTERBREEDING],interbreed,,
[INTERCEPTION],intercept,,
[INTERCESSION],intercede,,
[INTERCHANGE],interchange,,
[INTERCOMMUNICATION],intercommunicate,,
[INTERCONNECTEDNESS],,,
[INTERCONNECTION],interconnect,,
[INTERCONNECTION],interconnect,,
[INTERDEPENDENCE],interdepend,,
[INTERDEPENDENCY],interdepend,,
[INTERDICT],interdict,,
[INTERDICTION],interdict,,
[INTEREST],interest,,
[INTERESTEDNESS],,,
[INTERFERENCE],,,
[INTERFERENCE],interfere,,
[INTERFERENCE],interfere,,
[INTERIOR],interiorize,,
[INTERJECTION],interject,,
[INTERJECTION],interject,,
[INTERLOCK],interlock,,
[INTERLOCKING],interlock,,
[INTERLUDE],interlude,,
[INTERMARRIAGE],intermarry,,
[INTERMARRIAGE],intermarry,,
[INTERMEDIATION],intermediate,,
[INTERMENT],inter,,
[INTERMISSION],intermit,,
[INTERMIXTURE],intermix,,
[INTERNALISATION],internalise,,
[INTERNALIZATION],internalize,,
[INTERNATIONAL_FLIGHT],,,
[INTERNATIONAL_FLIGHT],,,
[INTERNATIONALISATION],internationalise,,
[INTERNATIONALISM],,,
[INTERNATIONALISM],,,
[INTERNATIONALIZATION],internationalize,,
[INTERNMENT],intern,,
[INTERNMENT],intern,,
[INTERNMENT],,,
[INTERNSHIP],,,
[INTERPELLATION],interpellate,,
[INTERPENETRATION],interpenetrate,,
[INTERPENETRATION],interpenetrate,,
[INTERPOLATION],interpolate,,
[INTERPOLATION],interpolate,,
[INTERPOLATION],interpolate,,
[INTERPOSITION],interpose,,
[INTERPOSITION],interpose,,
[INTERPRETATION],interpret,,
[INTERPRETATION],interpret,,
[INTERPRETATION],interpret,,
[INTERPRETATION],interpret,,
[INTERPRETER],interpret,,
[INTERPRETING],interpret,,
[INTERRELATEDNESS],,,
[INTERRELATION],interrelate,,
[INTERRELATIONSHIP],,,
[INTERROGATION],interrogate,,
[INTERROGATION],interrogate,,
[INTERROGATION],interrogate,,
[INTERROGATION],interrogate,,
[INTERRUPTION],interrupt,,
[INTERSECTION],intersect,,
[INTERSPERSAL],intersperse,,
[INTERSPERSION],intersperse,,
[INTERVENTION],intervene,,
[INTERVENTION],,,
[INTERVENTION],,,
[INTERVIEW],interview,,
[INTIMATION],intimate,,
[INTIMATION],intimate,,
[INTIMIDATION],intimidate,,
[INTIMIDATION],intimidate,,
[INTIMIDATION],intimidate,,
[INTOLERANCE],,,
[INTOLERANCE],,,
[INTONATION],intone,intonate,
[INTONATION],intone,intonate,
[INTONATION],intone,intonate,
[INTONATION],intone,intonate,
[INTOXICATION],intoxicate,,
[INTOXICATION],intoxicate,,
[INTOXICATION],intoxicate,,
[INTRANSITIVENESS],,,
[INTRANSITIVITY],,,
[INTRANSITIVITY],,,
[INTRIGUE],intrigue,,
[INTRODUCTION],introduce,,
[INTRODUCTION],introduce,,
[INTROJECT],introject,,
[INTROJECTION],introject,,
[INTROJECTION],introject,,
[INTROMISSION],intromit,,
[INTROSPECTION],introspect,,
[INTROVERSION],introvert,,
[INTROVERSION],introvert,,
[INTRUSION],intrude,,
[INTUBATION],intubate,,
[INTUITION],intuit,,
[INTUITION],intuit,,
[INTUMESCENCE],intumesce,,
[INTUMESCENCY],intumesce,,
[INTUSSUSCEPTION],intussuscept,,
[INUNCTION],inunct,,
[INUNDATION],inundate,,
[INVAGINATION],invaginate,,
[INVAGINATION],invaginate,,
[INVALIDATION],invalidate,,
[INVASION],invade,,
[INVASION],invade,,
[INVASION],invade,,
[INVECTIVE],,,
[INVENTION],invent,,
[INVENTION],invent,,
[INVENTIVENESS],,,
[INVENTORYING],inventory,,
[INVERSION],invert,,
[INVERSION],invert,,
[INVESTIGATING],investigate,,
[INVESTIGATION],investigate,,
[INVESTIGATION],investigate,,
[INVESTING],invest,,
[INVESTITURE],invest,,
[INVESTMENT],invest,,
[INVESTMENT],invest,,
[INVESTMENT],invest,,
[INVIGILATION],invigilate,,
[INVIGORATION],invigorate,,
[INVITATION],invite,,
[INVITE],invite,,
[INVOCATION],invoke,,
[INVOCATION],invoke,,
[INVOCATION],invoke,,
[INVOCATION],invoke,,
[INVOICE],invoice,,
[INVOLUTION],involve,,
[INVOLVEMENT],involve,,
[INVOLVEMENT],involve,,
[INVOLVEMENT],involve,,
[INVOLVEMENT],,,
[INVOLVEMENT],involve,,
[INWARDNESS],,,
[INWARDNESS],,,
[INWARDNESS],,,
[IODINATION],iodize,iodise,
[IONISATION],ionise,,
[IONISATION],ionise,,
[IONIZATION],ionize,,
[IONIZATION],ionize,,
[IRASCIBILITY],,,
[IRONING],iron,,
[IRONY],,,
[IRONY],,,
[IRRADIATION],irradiate,,
[IRRADIATION],irradiate,,
[IRRATIONALITY],,,
[IRREDENTA],,,
